Indx	Word	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV			
1537	ihndeystihnggwihshahbah (w:indistinguishable)	IH.N.D.EY.S.T.IH.NG.G.W.IH.SH.AH.B.AH	IH2.N.D.EY2.S.T.IH1.NG.G.W.IH0.SH.AH0.B.AH0	6	15	0	0	0	0	0	0	0	0	0.00711700	0.00622953	0.00674863	0.00689994	0.00322723	0.00242755	0.00303950	0.00302358	0.00040264	0.00016908	0.00036452	0.00032230	0.00013230	0.00005357	0.00011201	0.00009762	0.05398522	0.04236697	0.04780081	0.04166672	0.04463715	0.03488781	0.03954604	0.03476919	220929128.60615385	0.05641604	0.06847938	0.05769446	220929130.72615388	0.04211031	0.05200997	0.04348109			
1538	ihndeystrahktahbahl (w:indestructible)	IH.N.D.EY.S.T.R.AH.K.T.AH.B.AH.L	IH2.N.D.EY2.S.T.R.AH1.K.T.AH0.B.AH0.L	5	14	0	0	0	0	0	0	0	0	0.00841138	0.00656897	0.00807311	0.00780698	0.00545444	0.00409163	0.00519470	0.00498610	0.00052343	0.00019392	0.00046686	0.00039377	0.00040691	0.00013505	0.00035421	0.00029216	0.06788391	0.06206939	0.06784820	0.06086059	0.05479414	0.04899099	0.05479062	0.04844939	39451627.54044750	0.07838560	0.11072010	0.08018475	39451638.95266782	0.02914514	0.08688157	0.03413353			
1539	ihndeystriyahlahst (w:industrialist)	IH.N.D.EY.S.T.R.IY.AH.L.AH.S.T	IH2.N.D.EY2.S.T.R.IY0.AH0.L.AH0.S.T	5	13	0	0	0	0	0	0	0	0	0.00996572	0.00717958	0.00950375	0.00928218	0.00736542	0.00422666	0.00688941	0.00642054	0.00051608	0.00030733	0.00046451	0.00039101	0.00040429	0.00012327	0.00034579	0.00026329	0.07272184	0.07894618	0.07066357	0.07505041	0.06772799	0.07414984	0.06660732	0.07161712	0.10079576	0.10385265	0.10385035	0.10545062	0.08848970	0.08691337	0.08943860	0.08856893			
1540	ihndeystriyahlahsts (w:industrialists)	IH.N.D.EY.S.T.R.IY.AH.L.AH.S.T.S	IH2.N.D.EY2.S.T.R.IY0.AH0.L.AH0.S.T.S	5	14	0	0	0	0	0	0	0	0	0.00968720	0.00677078	0.00917276	0.00887551	0.00730688	0.00403843	0.00677122	0.00623984	0.00051805	0.00028761	0.00044855	0.00037160	0.00041720	0.00011868	0.00034030	0.00025475	0.07859753	0.07496308	0.07055923	0.07160942	0.07396039	0.07050934	0.06679271	0.06842136	39451637.83777969	0.04028552	0.08831782	0.04542459	39451622.97332186	0.03882097	0.08322821	0.04356478			
1541	ihndeyvahduwahlahst (w:individualist)	IH.N.D.EY.V.AH.D.UW.AH.L.AH.S.T	IH2.N.D.EY2.V.AH0.D.UW1.AH0.L.AH0.S.T	6	13	0	0	0	0	0	0	0	0	0.00736674	0.00571768	0.00715437	0.00705333	0.00527028	0.00323796	0.00500375	0.00459091	0.00029015	0.00023291	0.00027177	0.00022903	0.00020399	0.00006129	0.00018159	0.00013335	0.07018904	0.07249007	0.06792671	0.07021411	0.06465980	0.06687125	0.06319789	0.06599164	0.09748011	0.09299542	0.09493469	0.09319569	0.08401358	0.07545864	0.07970690	0.07572881			
1542	ihndeyvahduwahlihzahm (w:individualism)	IH.N.D.EY.V.AH.D.UW.AH.L.IH.Z.AH.M	IH2.N.D.EY2.V.AH0.D.UW1.AH0.L.IH2.Z.AH0.M	7	14	0	0	0	0	0	0	0	0	0.00596146	0.00529200	0.00570750	0.00570434	0.00323588	0.00231961	0.00302324	0.00276870	0.00021987	0.00005687	0.00015265	0.00010177	0.00008688	0.00001380	0.00005130	0.00002945	0.06477971	0.05931901	0.06162243	0.05850000	0.05423447	0.04962469	0.05225334	0.04985969	39451624.11660929	0.03367710	0.09308885	0.03941611	39451618.38425129	0.03051746	0.08203321	0.03550870			
1543	ihndeyvihjuwaelahtiy (w:individuality)	IH.N.D.EY.V.IH.JH.UW.AE.L.AH.T.IY	IH2.N.D.EY2.V.IH0.JH.UW0.AE1.L.AH0.T.IY0	7	13	0	0	0	0	0	0	0	0	0.00470904	0.00504620	0.00461695	0.00458330	0.00248610	0.00192703	0.00235701	0.00206283	0.00020659	0.00007012	0.00019468	0.00013029	0.00014786	0.00004518	0.00014275	0.00009435	0.05422378	0.04981817	0.05099012	0.04780452	0.04800642	0.04371666	0.04573823	0.04333843	0.09665119	0.09193624	0.09497004	0.09254672	0.08152684	0.07196488	0.07734587	0.07289338			
1544	ihndeyvihjuwahlahsts (w:individualists)	IH.N.D.EY.V.IH.JH.UW.AH.L.AH.S.T.S	IH2.N.D.EY2.V.IH1.JH.UW0.AH0.L.AH0.S.T.S	6	14	0	0	0	0	0	0	0	0	0.00702453	0.00500566	0.00666150	0.00644040	0.00498542	0.00271133	0.00456279	0.00408917	0.00031349	0.00021160	0.00026993	0.00021333	0.00023624	0.00005972	0.00018674	0.00013289	0.07045962	0.06098345	0.06088760	0.05916586	0.06098570	0.05262179	0.05255316	0.05175697	39451636.68459551	0.03741540	0.07986604	0.04205583	39451628.67168675	0.03503615	0.07134139	0.03909227			
1545	ihndeyvihjuwahlayzd (w:individualized)	IH.N.D.EY.V.IH.JH.UW.AH.L.AY.Z.D	IH2.N.D.EY2.V.IH1.JH.UW0.AH0.L.AY0.Z.D	6	13	1	0.06	0.03	3	1	0.06	0.03	3	0.00505025	0.00401374	0.00473870	0.00481466	0.00249660	0.00162656	0.00226977	0.00211199	0.00019467	0.00005362	0.00013527	0.00010154	0.00003095	0.00000901	0.00002571	0.00002005	0.04955860	0.04812683	0.04859693	0.04697697	0.03911763	0.03909077	0.03955912	0.03896324	0.07311008	0.07357575	0.07534109	0.07567748	0.05516742	0.04845728	0.05348224	0.05108786			
1546	ihndeyvihjuwahlihstihk (w:individualistic)	IH.N.D.EY.V.IH.JH.UW.AH.L.IH.S.T.IH.K	IH2.N.D.EY2.V.IH2.JH.UW0.AH0.L.IH1.S.T.IH0.K	7	15	1	0.04	0.02	2	1	0.04	0.02	2	0.00744028	0.00588480	0.00692310	0.00670444	0.00459447	0.00350608	0.00424274	0.00396437	0.00044480	0.00027089	0.00036444	0.00029569	0.00020870	0.00009442	0.00017913	0.00015000	0.05914469	0.05635680	0.05522515	0.05431282	0.04424404	0.04446204	0.04219878	0.04270551	36821530.77435900	0.09035678	0.09707585	0.09267725	36821520.08717951	0.07205535	0.07485738	0.07411772			
1547	ihndihgnyihfihkahns (w:insignificance)	IH.N.D.IH.G.N.Y.IH.F.IH.K.AH.N.S	IH2.N.D.IH2.G.N.Y.IH1.F.IH0.K.AH0.N.S	5	14	1	0.06	0.03	3	0	0	0	0	0.00734712	0.00609835	0.00722696	0.00717291	0.00444259	0.00321688	0.00426273	0.00383352	0.00043123	0.00031105	0.00042734	0.00037738	0.00031577	0.00024205	0.00030737	0.00026440	0.06187005	0.06890130	0.05671651	0.06421944	0.04795243	0.05537796	0.04346996	0.05039047	0.08734940	0.13614242	0.11308676	0.13457863	0.07099828	0.11699956	0.09521364	0.11417598			
1548	ihndihgnyihfihkahnt (w:insignificant)	IH.N.D.IH.G.N.Y.IH.F.IH.K.AH.N.T	IH2.N.D.IH2.G.N.Y.IH1.F.IH0.K.AH0.N.T	5	14	1	2.63	0.56	117	0	0	0	0	0.00766566	0.00635838	0.00751740	0.00747654	0.00477415	0.00346499	0.00456166	0.00414292	0.00051521	0.00038079	0.00053184	0.00048839	0.00039765	0.00030169	0.00040258	0.00036164	0.05686215	0.07020958	0.05839310	0.06560205	0.04294452	0.05668624	0.04514655	0.05177309	0.07788296	0.13651185	0.11239074	0.13509458	0.06153184	0.11736899	0.09451763	0.11469193			
1549	ihndihktrahneyshahn (w:indoctrination)	IH.N.D.IH.K.T.R.AH.N.EY.SH.AH.N	IH2.N.D.IH0.K.T.R.AH0.N.EY1.SH.AH0.N	5	13	1	0.29	0.11	14	0	0	0	0	0.01111323	0.00834003	0.01076686	0.01019361	0.00851221	0.00522981	0.00808330	0.00694715	0.00085421	0.00029067	0.00074714	0.00057725	0.00072454	0.00021376	0.00063256	0.00046297	0.06526886	0.09282902	0.07138551	0.08656310	0.05923205	0.08755988	0.06652617	0.08242959	0.13594165	0.15637521	0.14936742	0.15686225	0.11899368	0.13151817	0.12754837	0.13198308			
1550	ihndihktrahneytahd (w:indoctrinated)	IH.N.D.IH.K.T.R.AH.N.EY.T.AH.D	IH2.N.D.IH0.K.T.R.AH0.N.EY2.T.AH0.D	5	13	0	0	0	0	0	0	0	0	0.00947241	0.00773884	0.00930541	0.00901956	0.00683658	0.00474661	0.00655918	0.00576244	0.00048560	0.00022585	0.00048358	0.00042382	0.00033838	0.00014157	0.00034250	0.00028571	0.06661770	0.07786724	0.07022731	0.07510215	0.06045054	0.07150866	0.06522539	0.07014401	0.13544430	0.14903543	0.14806607	0.15189884	0.11435177	0.11647817	0.12168221	0.12029127			
1551	ihndihnahtehsahmahl (w:infinitesimal)	IH.N.D.IH.N.AH.T.EH.S.AH.M.AH.L	IH2.N.D.IH2.N.AH0.T.EH1.S.AH0.M.AH0.L	6	13	0	0	0	0	0	0	0	0	0.01003944	0.00959989	0.00968456	0.00962582	0.00540572	0.00430932	0.00506877	0.00446578	0.00035236	0.00031448	0.00036996	0.00040601	0.00015812	0.00008200	0.00016205	0.00014827	0.07310281	0.07798026	0.07495969	0.07655564	0.06360696	0.06831668	0.06571074	0.06714141	0.11969496	0.13847229	0.13887413	0.14080312	0.10423904	0.11932901	0.12137618	0.12153632			
1552	ihndihngahduwahlahst (w:individualist)	IH.N.D.IH.NG.AH.D.UW.AH.L.AH.S.T	IH2.N.D.IH0.NG.AH0.D.UW1.AH0.L.AH0.S.T	6	13	0	0	0	0	0	0	0	0	0.00902282	0.00684465	0.00871878	0.00868977	0.00687266	0.00413222	0.00649410	0.00612503	0.00038300	0.00026214	0.00036819	0.00031205	0.00029828	0.00010089	0.00028443	0.00022754	0.07521945	0.08124664	0.07458946	0.07975116	0.06895854	0.07543294	0.06942220	0.07518029	0.10261936	0.10017881	0.10192354	0.10045294	0.08699766	0.07788871	0.08306571	0.07843730			
1553	ihndihngahduwahlihzahm (w:individualism)	IH.N.D.IH.NG.AH.D.UW.AH.L.IH.Z.AH.M	IH2.N.D.IH0.NG.AH0.D.UW1.AH0.L.IH2.Z.AH0.M	7	14	0	0	0	0	0	0	0	0	0.00749015	0.00633228	0.00715157	0.00721490	0.00471500	0.00314508	0.00439895	0.00418481	0.00030498	0.00008366	0.00024103	0.00017788	0.00017332	0.00005010	0.00014557	0.00011579	0.06945080	0.06745011	0.06780927	0.06735583	0.05822615	0.05757483	0.05803305	0.05839200	39451637.83347677	0.03505385	0.09640759	0.04111561	39451642.38640275	0.03175846	0.08483715	0.03701703			
1554	ihndihngihjuwaelahtiy (w:individuality)	IH.N.D.IH.NG.IH.JH.UW.AE.L.AH.T.IY	IH2.N.D.IH2.NG.IH0.JH.UW0.AE1.L.AH0.T.IY0	7	13	0	0	0	0	0	0	0	0	0.00640496	0.00613989	0.00620893	0.00619569	0.00244006	0.00189225	0.00228842	0.00197075	0.00029696	0.00010874	0.00029258	0.00022513	0.00014385	0.00004299	0.00013807	0.00008996	0.05925419	0.05857473	0.05765287	0.05734157	0.04873627	0.04806437	0.04754115	0.04733364	0.10179045	0.09911963	0.10195890	0.09980397	0.08136106	0.07560503	0.07953568	0.07630023			
1555	ihndihskraybahbahl (w:indescribable)	IH.N.D.IH.S.K.R.AY.B.AH.B.AH.L	IH2.N.D.IH0.S.K.R.AY1.B.AH0.B.AH0.L	5	13	0	0	0	0	0	0	0	0	0.00740063	0.00581592	0.00688720	0.00658674	0.00497355	0.00328956	0.00447264	0.00404460	0.00051949	0.00017908	0.00045972	0.00037692	0.00043380	0.00013812	0.00038016	0.00031044	0.05563990	0.06109410	0.05724821	0.05915290	0.04943433	0.05600408	0.05252375	0.05520290	0.10958223	0.13190049	0.13060646	0.13676729	0.09694461	0.11149174	0.11418512	0.11673606			
1556	ihndihskrihmahnaht (w:indiscriminate)	IH.N.D.IH.S.K.R.IH.M.AH.N.AH.T	IH2.N.D.IH0.S.K.R.IH1.M.AH0.N.AH0.T	5	13	0	0	0	0	1	0.18	0.07	9	0.00956916	0.00834251	0.00925695	0.00875659	0.00650997	0.00475740	0.00613411	0.00522165	0.00062859	0.00029620	0.00059818	0.00049426	0.00051639	0.00018427	0.00048746	0.00036599	0.06916895	0.08048754	0.07053199	0.07753854	0.05805214	0.07079351	0.06096715	0.06848488	0.11521883	0.12984647	0.13022778	0.13337398	0.09943135	0.10815170	0.11197421	0.11204025			
1557	ihndihspehnsahbahl (w:indispensable)	IH.N.D.IH.S.P.EH.N.S.AH.B.AH.L	IH2.N.D.IH0.S.P.EH1.N.S.AH0.B.AH0.L	5	13	0	0	0	0	0	0	0	0	0.00836732	0.00628103	0.00794771	0.00768448	0.00586616	0.00368848	0.00546969	0.00500350	0.00064994	0.00023765	0.00059502	0.00050661	0.00054798	0.00019236	0.00050531	0.00043452	0.06353585	0.07162925	0.06589230	0.06783714	0.05777022	0.06626155	0.06118096	0.06379441	0.11952918	0.14481082	0.14695947	0.15085242	0.10622843	0.12282846	0.12904621	0.12913279			
1558	ihndihstihnggwihshahbah (w:indistinguishable)	IH.N.D.IH.S.T.IH.NG.G.W.IH.SH.AH.B.AH	IH2.N.D.IH0.S.T.IH1.NG.G.W.IH0.SH.AH0.B.AH0	6	15	1	0.27	0.1	13	0	0	0	0	0.00798839	0.00694476	0.00752648	0.00755776	0.00410449	0.00307380	0.00378969	0.00364715	0.00064737	0.00036165	0.00058204	0.00050628	0.00032241	0.00019237	0.00027633	0.00022800	0.05762007	0.04602811	0.05190180	0.04636747	0.04763917	0.03841266	0.04327505	0.03919370	184107631.01025635	0.05756984	0.07015127	0.05907786	184107577.66256407	0.04320782	0.05357736	0.04479861			
1559	ihndihstihnggwihsht (w:undistinguished)	IH.N.D.IH.S.T.IH.NG.G.W.IH.SH.T	IH2.N.D.IH2.S.T.IH1.NG.G.W.IH0.SH.T	4	13	1	0.06	0.03	3	0	0	0	0	0.00799767	0.00735082	0.00762034	0.00785825	0.00257254	0.00231059	0.00252052	0.00269071	0.00063803	0.00038211	0.00057340	0.00050485	0.00009895	0.00004671	0.00008947	0.00007779	0.05388142	0.05346410	0.05103037	0.05274534	0.03879611	0.04046307	0.03665504	0.03927447	0.07592838	0.07991335	0.08428735	0.08360505	0.05715681	0.05653940	0.06249795	0.05980115			
1560	ihndihstrahktahbahl (w:indestructible)	IH.N.D.IH.S.T.R.AH.K.T.AH.B.AH.L	IH2.N.D.IH0.S.T.R.AH1.K.T.AH0.B.AH0.L	5	14	0	0	0	0	0	0	0	0	0.00934980	0.00733923	0.00891080	0.00851540	0.00639918	0.00478759	0.00600259	0.00565763	0.00078856	0.00040254	0.00070251	0.00059308	0.00061286	0.00028542	0.00053223	0.00043340	0.07177839	0.06599204	0.07224212	0.06589711	0.05801060	0.05276762	0.05878598	0.05318993	0.11617900	0.07994011	0.11475270	0.08209652	0.09939759	0.03056390	0.09039938	0.03585413			
1561	ihndihstriyahlahst (w:industrialist)	IH.N.D.IH.S.T.R.IY.AH.L.AH.S.T	IH2.N.D.IH0.S.T.R.IY0.AH0.L.AH0.S.T	5	13	0	0	0	0	0	0	0	0	0.01098234	0.00801402	0.01041125	0.01004964	0.00838888	0.00498061	0.00776462	0.00714803	0.00080531	0.00053492	0.00072158	0.00060845	0.00062896	0.00028731	0.00053999	0.00041738	0.07691590	0.08317058	0.07539548	0.08047436	0.07119187	0.07821698	0.07091002	0.07672232	0.10692971	0.11106567	0.11095662	0.11270787	0.09246848	0.08937307	0.09291483	0.09127742			
1562	ihndihstriyahlahsts (w:industrialists)	IH.N.D.IH.S.T.R.IY.AH.L.AH.S.T.S	IH2.N.D.IH0.S.T.R.IY0.AH0.L.AH0.S.T.S	5	14	0	0	0	0	0	0	0	0	0.01062562	0.00754104	0.01001045	0.00958393	0.00825162	0.00473439	0.00757911	0.00691137	0.00078317	0.00049623	0.00068420	0.00057092	0.00062315	0.00026905	0.00051831	0.00039600	0.08249202	0.07888574	0.07495315	0.07664594	0.07717684	0.07428597	0.07078807	0.07316190	0.12779690	0.04184003	0.09235042	0.04733636	0.12005164	0.04023974	0.08674601	0.04528537			
1563	ihndihvaeduwahlahst (w:individualist)	IH.N.D.IH.V.AE.D.UW.AH.L.AH.S.T	IH2.N.D.IH0.V.AE2.D.UW1.AH0.L.AH0.S.T	6	13	0	0	0	0	0	0	0	0	0.00774752	0.00578947	0.00735088	0.00709246	0.00548650	0.00325083	0.00507164	0.00455389	0.00034834	0.00023475	0.00031873	0.00025555	0.00025915	0.00007441	0.00023337	0.00016959	0.06678838	0.06861232	0.06431865	0.06721129	0.06041186	0.06314649	0.05918244	0.06287222	0.09681698	0.09185480	0.09494723	0.09249928	0.07837697	0.06775713	0.07362737	0.06865327			
1564	ihndihvaeduwahlihzahm (w:individualism)	IH.N.D.IH.V.AE.D.UW.AH.L.IH.Z.AH.M	IH2.N.D.IH0.V.AE2.D.UW1.AH0.L.IH2.Z.AH0.M	7	14	1	0.25	0.1	12	1	0.25	0.1	12	0.00631295	0.00535826	0.00588890	0.00574046	0.00343546	0.00233149	0.00308592	0.00273453	0.00027321	0.00005855	0.00019569	0.00012609	0.00013745	0.00002583	0.00009877	0.00006266	0.06162196	0.05571824	0.05827209	0.05571167	0.05028995	0.04616598	0.04852471	0.04696309	0.11790017	0.05743018	0.09390434	0.05808732	0.09638554	0.05352794	0.08029061	0.05347288			
1565	ihndihvaejuwaelahtiy (w:individuality)	IH.N.D.IH.V.AE.JH.UW.AE.L.AH.T.IY	IH2.N.D.IH2.V.AE2.JH.UW0.AE1.L.AH0.T.IY0	7	13	0	0	0	0	0	0	0	0	0.00529004	0.00520049	0.00508342	0.00487259	0.00235013	0.00180743	0.00218309	0.00185085	0.00026477	0.00008179	0.00024810	0.00017036	0.00014401	0.00004318	0.00013852	0.00009029	0.05356231	0.04998265	0.05118420	0.04882442	0.04375951	0.04053561	0.04173425	0.03955836	0.09963528	0.09399548	0.09822939	0.09505820	0.08003480	0.07162001	0.07672944	0.07257343			
1566	ihndihvaejuwahlayzd (w:individualized)	IH.N.D.IH.V.AE.JH.UW.AH.L.AY.Z.D	IH2.N.D.IH0.V.AE2.JH.UW0.AH0.L.AY0.Z.D	6	13	1	0.06	0.03	3	1	0.06	0.03	3	0.00563125	0.00416802	0.00520517	0.00510395	0.00310837	0.00185294	0.00280747	0.00251889	0.00025286	0.00006529	0.00018869	0.00014161	0.00009013	0.00002673	0.00008694	0.00006519	0.04889713	0.04829131	0.04879101	0.04799687	0.04237550	0.04304428	0.04372316	0.04389109	0.07609416	0.07563499	0.07860044	0.07818896	0.05732259	0.05052936	0.05629679	0.05335291			
1567	ihndihvaejuwahlihstihk (w:individualistic)	IH.N.D.IH.V.AE.JH.UW.AH.L.IH.S.T.IH.K	IH2.N.D.IH0.V.AE2.JH.UW0.AH0.L.IH1.S.T.IH0.K	7	15	1	0.04	0.02	2	1	0.04	0.02	2	0.00793828	0.00601704	0.00732294	0.00695240	0.00518185	0.00372428	0.00477445	0.00436797	0.00049404	0.00028076	0.00040964	0.00032959	0.00026135	0.00010980	0.00023251	0.00018930	0.05857142	0.05649934	0.05539336	0.05519673	0.04737711	0.04763984	0.04606726	0.04707879	36821528.63897439	0.08973767	0.09603092	0.09221611	36821525.42256412	0.07304030	0.07621579	0.07530349			
1568	ihndihvahdayahlahst (w:individualist)	IH.N.D.IH.V.AH.D.AY.AH.L.AH.S.T	IH2.N.D.IH0.V.AH0.D.AY2.AH0.L.AH0.S.T	6	13	0	0	0	0	0	0	0	0	0.00818030	0.00579371	0.00786433	0.00757196	0.00594182	0.00325175	0.00557864	0.00498952	0.00036536	0.00024396	0.00033640	0.00027151	0.00026316	0.00007625	0.00023612	0.00017245	0.07476455	0.07642035	0.07251805	0.07537836	0.06879118	0.07111397	0.06779965	0.07132037	0.10195623	0.09851487	0.10016253	0.09885785	0.08716344	0.07662047	0.08184360	0.07719143			
1569	ihndihvahdayahlihzahm (w:individualism)	IH.N.D.IH.V.AH.D.AY.AH.L.IH.Z.AH.M	IH2.N.D.IH0.V.AH0.D.AY2.AH0.L.IH2.Z.AH0.M	7	14	0	0	0	0	0	0	0	0	0.00671244	0.00536218	0.00636284	0.00618307	0.00385576	0.00233234	0.00355392	0.00313665	0.00028881	0.00006700	0.00021189	0.00014071	0.00014112	0.00002751	0.00010128	0.00006528	0.06902840	0.06296855	0.06588582	0.06329537	0.05807074	0.05356436	0.05652640	0.05480780	39451648.11790018	0.03492815	0.09590343	0.04093192	39451642.38683305	0.03172072	0.08468100	0.03694133			
1570	ihndihvahdiyahlahst (w:individualist)	IH.N.D.IH.V.AH.D.IY.AH.L.AH.S.T	IH2.N.D.IH0.V.AH0.D.IY0.AH0.L.AH0.S.T	6	13	0	0	0	0	0	0	0	0	0.00852046	0.00605456	0.00815877	0.00790981	0.00631825	0.00343165	0.00591379	0.00531640	0.00040188	0.00028397	0.00036837	0.00032776	0.00030566	0.00010438	0.00027162	0.00021532	0.07739569	0.08402407	0.07620906	0.08147613	0.07133548	0.07866601	0.07140864	0.07738061	0.10278515	0.09870876	0.10047047	0.09900886	0.08832392	0.07701616	0.08242868	0.07757841			
1571	ihndihvahdiyahlihzahm (w:individualism)	IH.N.D.IH.V.AH.D.IY.AH.L.IH.Z.AH.M	IH2.N.D.IH0.V.AH0.D.IY0.AH0.L.IH2.Z.AH0.M	7	14	0	0	0	0	0	0	0	0	0.00702644	0.00560296	0.00663464	0.00649494	0.00420323	0.00249840	0.00386328	0.00343838	0.00032229	0.00010368	0.00024120	0.00019228	0.00018008	0.00005330	0.00013383	0.00010458	0.07147160	0.07002915	0.06931319	0.06895759	0.06043331	0.06057696	0.05987761	0.06043516	0.12005163	0.03518763	0.09694745	0.04127988	0.10327022	0.03198020	0.08572502	0.03728929			
1572	ihndihvahduwahlahlt (w:individualist)	IH.N.D.IH.V.AH.D.UW.AH.L.AH.L.T	IH2.N.D.IH0.V.AH0.D.UW1.AH0.L.AH0.L.T	6	13	0	0	0	0	0	0	0	0	0.00774700	0.00529391	0.00730017	0.00681403	0.00558855	0.00306784	0.00515066	0.00440943	0.00021448	0.00006718	0.00019568	0.00014589	0.00012942	0.00004068	0.00012636	0.00009381	0.07416494	0.08052057	0.07638510	0.07963394	0.06790551	0.07474449	0.07122707	0.07509272	0.10792440	0.10447491	0.10700075	0.10500337	0.09230270	0.08218482	0.08814293	0.08298774			
1573	ihndihvahduwahlahngt (w:individualist)	IH.N.D.IH.V.AH.D.UW.AH.L.AH.NG.T	IH2.N.D.IH0.V.AH0.D.UW1.AH0.L.AH0.NG.T	6	13	0	0	0	0	0	0	0	0	0.00620500	0.00463078	0.00595158	0.00573223	0.00401390	0.00241719	0.00375971	0.00327741	0.00019220	0.00006033	0.00017443	0.00013035	0.00012076	0.00003673	0.00011485	0.00008481	0.06901637	0.07610587	0.07111276	0.07529987	0.06275695	0.07032979	0.06595473	0.07075866	42486374.25198938	0.09773880	0.09862147	0.09784730	42486370.54405999	0.07544870	0.07976364	0.07583166			
1574	ihndihvahduwahlahnt (w:individualist)	IH.N.D.IH.V.AH.D.UW.AH.L.AH.N.T	IH2.N.D.IH0.V.AH0.D.UW1.AH0.L.AH0.N.T	6	13	0	0	0	0	0	0	0	0	0.00927064	0.00709054	0.00896652	0.00857858	0.00701026	0.00440988	0.00664199	0.00579011	0.00046409	0.00020994	0.00046715	0.00039030	0.00038376	0.00016030	0.00039040	0.00031457	0.07512484	0.08513245	0.07861053	0.08349190	0.06886542	0.07935637	0.07345250	0.07895069	0.10626658	0.10853558	0.10814058	0.10785447	0.09064488	0.08624548	0.08928276	0.08583884			
1575	ihndihvahduwahlahsl (w:individualist)	IH.N.D.IH.V.AH.D.UW.AH.L.AH.S.L	IH2.N.D.IH0.V.AH0.D.UW1.AH0.L.AH0.S.L	6	13	0	0	0	0	0	0	0	0	0.00706176	0.00513824	0.00673776	0.00638633	0.00485669	0.00267438	0.00451943	0.00387222	0.00026911	0.00008121	0.00023593	0.00017528	0.00019613	0.00005546	0.00017371	0.00012707	0.07459241	0.07210185	0.07474853	0.07213835	0.06833299	0.06632577	0.06959049	0.06759714	0.10643236	0.10846973	0.10977184	0.10984026	0.09081066	0.08617963	0.09091401	0.08782462			
1576	ihndihvahduwahlahsn (w:individualist)	IH.N.D.IH.V.AH.D.UW.AH.L.AH.S.N	IH2.N.D.IH0.V.AH0.D.UW1.AH0.L.AH0.S.N	6	13	0	0	0	0	0	0	0	0	0.00698208	0.00510692	0.00665868	0.00631718	0.00477376	0.00264450	0.00443803	0.00380176	0.00025255	0.00007534	0.00022408	0.00016196	0.00018041	0.00004999	0.00016291	0.00011395	0.07553433	0.08749726	0.07686947	0.08404036	0.06927490	0.08172118	0.07171144	0.07949915	0.10858753	0.11089859	0.11054339	0.11104085	0.09296583	0.08860849	0.09168556	0.08902522			
1577	ihndihvahduwahlahsv (w:individualist)	IH.N.D.IH.V.AH.D.UW.AH.L.AH.S.V	IH2.N.D.IH0.V.AH0.D.UW1.AH0.L.AH0.S.V	6	13	0	0	0	0	0	0	0	0	0.00692983	0.00509457	0.00661067	0.00628683	0.00471937	0.00263271	0.00438862	0.00377083	0.00024899	0.00007499	0.00022218	0.00016111	0.00017673	0.00004965	0.00016097	0.00011309	0.06789435	0.06689940	0.06691655	0.06625523	0.06163492	0.06112332	0.06175851	0.06171402	0.09930371	0.09922977	0.10001951	0.09999917	0.08368201	0.07693967	0.08116168	0.07798354			
1578	ihndihvahduwahlahzahm (w:individualism)	IH.N.D.IH.V.AH.D.UW.AH.L.AH.Z.AH.M	IH2.N.D.IH0.V.AH0.D.UW1.AH0.L.AH0.Z.AH0.M	7	14	0	0	0	0	0	0	0	0	0.00649729	0.00539116	0.00626820	0.00610096	0.00443041	0.00294608	0.00414984	0.00362321	0.00021363	0.00006004	0.00017879	0.00012971	0.00014862	0.00003668	0.00012243	0.00008517	0.07257651	0.06850313	0.07068753	0.06844910	0.06676419	0.06313963	0.06589793	0.06423226	0.12005163	0.03590343	0.09772642	0.04204624	0.11015491	0.03419759	0.09168705	0.03986327			
1579	ihndihvahduwahlahzt (w:individualist)	IH.N.D.IH.V.AH.D.UW.AH.L.AH.Z.T	IH2.N.D.IH0.V.AH0.D.UW1.AH0.L.AH0.Z.T	6	13	0	0	0	0	0	0	0	0	0.00633253	0.00494923	0.00609619	0.00589645	0.00418407	0.00272004	0.00395155	0.00346954	0.00019452	0.00006000	0.00017384	0.00012959	0.00012653	0.00003701	0.00011693	0.00008538	0.07399041	0.08081245	0.07530225	0.07998912	0.06773099	0.07503637	0.07014422	0.07544791	0.09897215	0.09831267	0.09942243	0.09847983	0.08335045	0.07602258	0.08056460	0.07646419			
