,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,log_prob,surprisal
8516,come hither,0.0,2,kVmhID@R,A,3,8,3,-11.713177874267616,11.713177874267616
8517,come in,0.0,2,kVmIn,V,2,5,2,-6.299624835676769,6.299624835676769
8518,come in for,0.0,0,kVmInf$R,V,3,8,3,-9.617977291509865,9.617977291509865
8519,come in on,0.0,0,kVmInQn,V,3,7,3,-8.862617039773895,8.862617039773895
8520,come into,0.0,2,kVmIntu,V,3,7,3,-9.70162051312437,9.70162051312437
8521,comeliness,0.0,2,kVmlInIs,N,3,8,3,-9.164121368306057,9.164121368306057
8522,comely,0.0,0,kVmlI,A,2,5,2,-6.594726036268035,6.594726036268035
8523,come of,0.0,2,kVmQv,V,2,5,2,-7.934935072426527,7.934935072426527
8524,come off,0.0,2,kVmQf,V,2,5,2,-7.980885968685756,7.980885968685756
8525,come on,0.0,2,kVmQn,V,2,5,2,-6.816089322185303,6.816089322185303
8526,come on,0.0,2,kVmQn,V,2,5,2,-6.816089322185303,6.816089322185303
8527,come-on,0.0,1,kVmQn,N,2,5,2,-6.816089322185303,6.816089322185303
8528,come out,0.0,2,kVm6t,V,2,5,2,-7.142666879725984,7.142666879725984
8529,come out against,0.0,0,kVm6t@gEnst,V,4,11,4,-14.422235335499,14.422235335499
8530,come out for,0.0,0,kVm6tf$R,V,3,8,3,-11.118163828184368,11.118163828184368
8531,come out in,0.0,0,kVm6tIn,V,3,7,3,-9.084767816686469,9.084767816686469
8532,come out with,0.0,0,kVm6twID,V,3,8,3,-13.206762939421775,13.206762939421775
8533,come over,0.0,2,kVm5v@R,V,3,7,3,-7.8662668705036545,7.8662668705036545
8534,come over,0.0,2,kVm5v@R,V,3,7,3,-7.8662668705036545,7.8662668705036545
8535,comer,0.7,2,kVm@R,N,2,5,2,-5.2324018517585955,5.2324018517585955
8536,come round,0.0,2,kVmr6nd,V,2,7,2,-10.741410092719075,10.741410092719075
8537,comestible,0.0,0,k@mEstIbP,N,4,9,3,-9.572108744817735,9.572108744817735
8538,comet,0.3,1,kQmIt,N,2,5,2,-6.032854482169346,6.032854482169346
8539,come through,0.0,2,kVmTru,V,2,6,2,-10.574275888942225,10.574275888942225
8540,come through,0.0,2,kVmTru,V,2,6,2,-10.574275888942225,10.574275888942225
8541,come to,0.0,2,kVmtu,V,2,5,2,-10.096511433094419,10.096511433094419
8542,come to,0.0,2,kVmtu,V,2,5,2,-10.096511433094419,10.096511433094419
8543,come under,0.0,2,kVmVnd@R,V,3,8,3,-8.647340533527977,8.647340533527977
8544,come up,0.0,2,kVmVp,V,2,5,2,-7.745031829287379,7.745031829287379
8545,come up against,0.0,0,kVmVp@gEnst,V,4,11,4,-14.536189694051483,14.536189694051483
8546,come upon,0.0,2,kVm@pQn,V,3,7,3,-9.0474542245508,9.0474542245508
8547,come-uppance,0.0,2,kVmVp@ns,N,3,8,3,-9.949254426447032,9.949254426447032
8548,come up to,0.0,0,kVmVptu,V,3,7,3,-11.579644230153542,11.579644230153542
8549,come up with,0.0,0,kVmVpwID,V,3,8,3,-13.69631907916813,13.69631907916813
8550,comfit,0.0,0,kVmfIt,N,2,6,2,-8.406488468926305,8.406488468926305
8551,comfort,1.57,1,kVmf@t,N,2,6,2,-8.514214815508044,8.514214815508044
8552,comfort,1.32,1,kVmf@t,V,2,6,2,-8.514214815508044,8.514214815508044
8553,comfortable,1.64,2,kVmf@t@bP,A,4,9,3,-10.915588924036875,10.915588924036875
8554,comfortably,1.18,2,kVmf@t@blI,ADV,4,10,4,-11.979872225887004,11.979872225887004
8555,comfortably off,0.0,2,kVmf@t@blIQf,A,5,12,5,-16.703870721609587,16.703870721609587
8556,comforter,0.3,2,kVmf@t@R,N,3,8,3,-9.654439304682237,9.654439304682237
8557,Comforter,0.0,0,kVf@t@R,N,3,7,3,-8.025919433417677,8.025919433417677
8558,comfortless,0.0,2,kVmf@tlIs,A,3,9,3,-11.290326282934927,11.290326282934927
8559,comfort station,0.0,2,kVmf@tst1SH,N,4,11,3,-13.131746608810692,13.131746608810692
8560,comfrey,0.0,1,kVmfrI,N,2,6,2,-8.01231290657767,8.01231290657767
8561,comfy,0.0,2,kVmfI,A,2,5,2,-7.182629438563968,7.182629438563968
8562,comic,0.7,1,kQmIk,N,2,5,2,-6.046378761588407,6.046378761588407
8563,comic,0.95,0,kQmIk,A,2,5,2,-6.046378761588407,6.046378761588407
8564,comical,0.48,2,kQmIk@l,A,3,7,3,-8.005278413646053,8.005278413646053
8565,comically,0.0,2,kQmIk@lI,ADV,4,8,4,-8.020705198781961,8.020705198781961
8566,comic book,0.0,2,kQmIkbUk,N,3,8,3,-11.251070825024614,11.251070825024614
8567,comic opera,0.0,2,kQmIkQp@r@,N,5,10,5,-11.733326589930826,11.733326589930826
8568,comics,0.48,1,kQmIks,N,2,6,2,-6.898296372086931,6.898296372086931
8569,comic strip,0.0,2,kQmIkstrIp,N,3,10,3,-11.381118622847577,11.381118622847577
8570,Cominform,0.0,0,k$mInf$m,,3,8,3,-10.730109307781822,10.730109307781822
8571,Cominform,0.0,0,k$mInf$m,N,3,8,3,-10.730109307781822,10.730109307781822
8572,coming,1.3,1,kVmIN,N,2,5,2,-6.0067671446616275,6.0067671446616275
8573,coming,0.7,1,kVmIN,A,2,5,2,-6.0067671446616275,6.0067671446616275
8574,coming-out,0.0,1,k$mIN6t,N,3,7,3,-10.657563717148676,10.657563717148676
8575,Comintern,0.0,0,kQmInt3n,,3,8,3,-9.72047863380145,9.72047863380145
8576,Comintern,0.0,0,kQmInt3n,N,3,8,3,-9.72047863380145,9.72047863380145
8577,comity,0.0,0,kQmItI,N,3,6,3,-6.777560127292395,6.777560127292395
8578,comity of nations,0.0,0,kQmItIQvn1SHz,N,6,13,5,-16.99805450403464,16.99805450403464
8579,comma,0.3,1,kQm@,N,2,4,2,-5.6076425009757935,5.6076425009757935
8580,command,1.72,1,k@m#nd,N,2,6,2,-7.34565367847218,7.34565367847218
8581,command,1.45,1,k@m#nd,V,2,6,2,-7.34565367847218,7.34565367847218
8582,commandant,0.48,2,kQm@nd{nt,N,3,9,3,-9.83901589043166,9.83901589043166
8583,commandeer,0.0,0,kQm@nd7R,V,3,8,3,-8.812059305605667,8.812059305605667
8584,commander,1.45,2,k@m#nd@R,N,3,8,3,-8.575798822128437,8.575798822128437
8585,commander in chief,0.0,0,k@m#nd@rInJif,N,5,13,5,-16.66557613159617,16.66557613159617
8586,commanding,0.85,1,k@m#ndIN,A,3,8,3,-8.92113129169629,8.92113129169629
8587,commandment,0.78,2,k@m#ndm@nt,N,3,10,3,-11.725293494853101,11.725293494853101
8588,command module,0.0,2,k@m#ndmQdjul,N,4,12,4,-15.93276464588051,15.93276464588051
8589,commando,0.48,0,k@m#nd5,N,3,7,3,-9.42802376130162,9.42802376130162
8590,command paper,0.0,2,k@m#ndp1p@R,N,4,11,4,-14.267263736396286,14.267263736396286
8591,command performance,0.0,2,k@m#ndp@f$m@ns,N,5,14,5,-17.53803930383153,17.53803930383153
8592,command post,0.0,2,k@m#ndp5st,N,3,10,3,-13.277226301314808,13.277226301314808
8593,comme il faut,0.0,0,kQmilf5,A,3,7,3,-10.844123017145776,10.844123017145776
8594,commemorate,0.48,0,k@mEm@r1t,V,4,9,4,-9.708737596433945,9.708737596433945
8595,commemoration,0.0,2,k@mEm@r1SH,N,5,10,4,-9.562780866043896,9.562780866043896
8596,commemorative,0.0,2,k@mEm@r@tIv,A,5,11,5,-12.152298109124851,12.152298109124851
8597,commence,0.6,1,k@mEns,V,2,6,2,-6.6184271580760985,6.6184271580760985
8598,commencement,0.3,2,k@mEnsm@nt,N,3,10,3,-10.857032388219228,10.857032388219228
8599,commend,0.6,1,k@mEnd,V,2,6,2,-6.590405202942241,6.590405202942241
8600,commendable,0.3,2,k@mEnd@bP,A,4,9,3,-9.081699965953135,9.081699965953135
8601,commendably,0.0,2,k@mEnd@blI,ADV,4,10,4,-10.145983267803263,10.145983267803263
8602,commendation,0.0,2,kQmEnd1SH,N,4,9,3,-9.088472035851025,9.088472035851025
8603,commendatory,0.0,2,k@mEnd@t@rI,A,5,11,5,-11.123327527622552,11.123327527622552
8604,commensurable,0.0,2,k@mEnS@r@bP,A,5,11,4,-11.551388399299599,11.551388399299599
8605,commensurably,0.0,2,k@mEnS@r@blI,ADV,5,12,5,-12.615671701149727,12.615671701149727
8606,commensurate,0.0,0,k@mEnS@r@t,A,4,10,4,-11.109787739269311,11.109787739269311
8607,comment,1.62,1,kQmEnt,N,2,6,2,-6.63661426081666,6.63661426081666
8608,comment,1.4,1,kQmEnt,V,2,6,2,-6.63661426081666,6.63661426081666
8609,commentary,0.78,2,kQm@nt@rI,N,4,9,4,-8.713034326635572,8.713034326635572
8610,commentate,0.0,2,kQm@nt1t,V,3,8,3,-8.426427546967545,8.426427546967545
8611,commentator,0.85,2,kQmEnt1t@R,N,4,10,4,-9.973460192022527,9.973460192022527
8612,commerce,1.11,1,kQm3s,N,2,5,2,-6.989983894665389,6.989983894665389
8613,commercial,0.48,1,k@m3SP,N,3,6,2,-8.45916579914418,8.45916579914418
8614,commercial,1.74,2,k@m3SP,A,3,6,2,-8.45916579914418,8.45916579914418
8615,commercialism,0.3,2,k@m3S@lIz@m,N,5,11,5,-13.415636185346088,13.415636185346088
8616,commercialize,0.0,2,k@m3S@l2z,V,4,9,4,-11.171948800116468,11.171948800116468
8617,commercially,0.85,2,k@m3S@lI,ADV,4,8,4,-9.61934044820137,9.61934044820137
8618,commercial traveller,0.0,2,k@m3SPtr{vl@R,N,5,13,4,-17.632618809421082,17.632618809421082
8619,commercial vehicle,0.0,2,k@m3SPv7kP,N,5,10,3,-17.812070348845022,17.812070348845022
8620,commie,0.0,2,kQmI,N,2,4,2,-4.808995451807007,4.808995451807007
8621,commination,0.0,0,kQmIn1SH,N,4,8,3,-7.9265264733286696,7.9265264733286696
8622,comminatory,0.0,2,kQmIn@t@rI,A,5,10,5,-10.47808256700283,10.47808256700283
8623,commingle,0.0,2,kQmINgP,V,3,7,2,-8.011307028302467,8.011307028302467
8624,commiserate with,0.0,4,k@mIz@r1twID,V,5,12,5,-15.686079161597664,15.686079161597664
8625,commiseration,0.0,2,k@mIz@r1SH,N,5,10,4,-9.476026371511825,9.476026371511825
8626,commissar,0.0,0,kQmIs#R,N,3,7,3,-8.96595774624369,8.96595774624369
8627,commissariat,0.0,0,kQmIs8r7t,N,4,9,4,-12.698219628370182,12.698219628370182
8628,commissary,0.0,2,kQmIs@rI,N,4,8,4,-8.467542794719025,8.467542794719025
8629,commissary general,0.0,2,kQmIs@rI_En@r@l,N,7,15,7,-16.29572704034111,16.29572704034111
8630,commission,1.83,2,k@mISH,N,3,6,2,-5.9266565928293975,5.9266565928293975
8631,commission,0.9,1,k@mISH,V,3,6,2,-5.9266565928293975,5.9266565928293975
8632,commissionaire,0.0,2,k@mIS@n8R,N,4,9,4,-10.578278137797412,10.578278137797412
8633,commissioned officer,0.0,2,k@mISHdQfIs@R,A,6,13,5,-14.97508593191165,14.97508593191165
8634,commissioner,1.15,2,k@mISH@R,N,4,8,3,-7.867077375428202,7.867077375428202
8635,commit,1.72,0,k@mIt,V,2,5,2,-5.752897025644012,5.752897025644012
8636,commitment,1.61,2,k@mItm@nt,N,3,9,3,-10.355978334226709,10.355978334226709
8637,committal,0.0,2,k@mItP,N,3,6,2,-7.119803963673446,7.119803963673446
8638,committed,1.23,1,k@mItId,A,3,7,3,-7.889798008706697,7.889798008706697
8639,committee,2.15,2,k@mItI,N,3,6,3,-6.497602670767062,6.497602670767062
8640,committeeman,0.0,2,k@mItIm@n,N,4,9,4,-9.669662125153252,9.669662125153252
8641,committee stage,0.0,2,k@mItIst1_,N,4,10,4,-11.522267739735495,11.522267739735495
8642,committeewoman,0.0,2,k@mItIwUm@n,N,5,11,5,-13.438784367035021,13.438784367035021
8643,commit to,0.0,2,k@mIttu,V,3,7,3,-12.27136099910636,12.27136099910636
8644,commode,0.3,1,k@m5d,N,2,5,2,-6.5412729665466,6.5412729665466
8645,commodious,0.0,0,k@m5dj@s,A,3,8,3,-9.86525918844145,9.86525918844145
8646,commodiously,0.0,2,k@m5dj@slI,ADV,4,10,4,-11.643814081358224,11.643814081358224
8647,commodity,1.11,0,k@mQd@tI,N,4,8,4,-9.339271350681937,9.339271350681937
8648,commodore,0.0,1,kQm@d$R,N,3,7,3,-8.958679997097441,8.958679997097441
8649,common,0.0,1,kQm@n,N,2,5,2,-5.726220424967136,5.726220424967136
8650,common,2.27,1,kQm@n,A,2,5,2,-5.726220424967136,5.726220424967136
8651,commonage,0.0,2,kQm@nI_,N,3,7,3,-8.258032977751085,8.258032977751085
8652,commonalty,0.0,2,kQm@nPtI,N,4,8,3,-10.435851210967524,10.435851210967524
8653,common carrier,0.0,2,kQm@nk{r7R,N,4,10,4,-11.568175617560406,11.568175617560406
8654,commoner,0.3,2,kQm@n@R,N,3,7,3,-6.895135067301469,6.895135067301469
8655,common ground,0.0,2,kQm@ngr6nd,N,3,10,3,-12.023703727609746,12.023703727609746
8656,common land,0.0,2,kQm@nl{nd,N,3,9,3,-10.58657358788544,10.58657358788544
8657,common law,0.0,2,kQm@nl$,N,3,7,3,-10.63533444240853,10.63533444240853
8658,common-law,0.0,1,kQm@nl$,A,3,7,3,-10.63533444240853,10.63533444240853
8659,commonly,1.28,2,kQm@nlI,ADV,3,7,3,-7.947859579991325,7.947859579991325
8660,Common Market,0.0,0,kQm@nm#kIt,N,4,10,4,-13.05925660232139,13.05925660232139
8661,commonness,0.0,2,kQm@nIs,N,3,7,3,-7.0982204651677225,7.0982204651677225
8662,common noun,0.0,2,kQm@nn6n,N,3,8,3,-11.609792113986053,11.609792113986053
8663,common-or-garden,0.0,0,kQm@n@g#dH,A,5,10,4,-12.885260582988442,12.885260582988442
8664,common-or-garden-variety,0.0,2,kQm@n@g#dHv@r2@tI,A,9,17,8,-24.340420641330258,24.340420641330258
8665,commonplace,0.3,2,kQm@npl1s,N,3,9,3,-11.606833367528527,11.606833367528527
8666,commonplace,0.78,1,kQm@npl1s,A,3,9,3,-11.606833367528527,11.606833367528527
8667,common-room,0.0,2,kQm@nrUm,N,3,8,3,-11.330885753421612,11.330885753421612
8668,commons,0.3,2,kQm@nz,N,2,6,2,-7.347473587526434,7.347473587526434
8669,Commons,1.42,0,kQm@nz,N,2,6,2,-7.347473587526434,7.347473587526434
8670,common sense,0.0,2,kQm@nsEns,N,3,9,3,-9.584843323198909,9.584843323198909
8671,commonwealth,0.0,2,kQm@nwElT,N,3,9,3,-12.984469316932437,12.984469316932437
8672,Commonwealth,1.18,0,kQm@nwElT,N,3,9,3,-12.984469316932437,12.984469316932437
8673,commotion,0.48,2,k@m5SH,N,3,6,2,-6.712270440147432,6.712270440147432
8674,communal,1.08,2,kQmjUnP,A,3,7,2,-9.912601623152398,9.912601623152398
8675,commune,1.0,1,kQmjun,N,2,6,2,-7.255789265015661,7.255789265015661
8676,commune,0.0,1,k@mjun,V,2,6,2,-6.9758318084903275,6.9758318084903275
8677,communicable,0.0,2,k@mjunIk@bP,A,5,11,4,-10.796356766042202,10.796356766042202
8678,communicably,0.0,2,k@mjunIk@blI,ADV,5,12,5,-11.86064006789233,11.86064006789233
8679,communicant,0.0,2,k@mjunIk@nt,N,4,11,4,-10.825845491897162,10.825845491897162
8680,communicate,1.38,0,k@mjunIk1t,V,4,10,4,-10.600478693444515,10.600478693444515
8681,communication,1.53,2,k@mjunIk1SH,N,5,11,4,-10.454521963054468,10.454521963054468
8682,communication cord,0.0,2,k@mjunIk1SHk$d,N,6,14,5,-18.284781320936634,18.284781320936634
8683,communications,1.34,1,k@mjunIk1SHz,N,5,12,4,-12.468661516672519,12.468661516672519
8684,communicative,0.0,2,k@mjunIk@tIv,A,5,12,5,-12.727419281282836,12.727419281282836
8685,communion,0.48,2,k@mjunj@n,N,3,9,3,-9.985270106046002,9.985270106046002
8686,Communion,0.6,0,k@mjunj@n,N,3,9,3,-9.985270106046002,9.985270106046002
8687,communique,0.0,0,k@mjunIk1,N,4,9,4,-10.560095675777092,10.560095675777092
8688,communism,0.85,2,kQmjUnIz@m,N,4,10,4,-13.097485553189115,13.097485553189115
8689,Communism,1.15,2,kQmjUnIz@m,N,4,10,4,-13.097485553189115,13.097485553189115
8690,communist,0.0,2,kQmjUnIst,N,3,9,3,-10.799532657533891,10.799532657533891
8691,communist,0.48,1,kQmjUnIst,A,3,9,3,-10.799532657533891,10.799532657533891
8692,Communist,1.71,1,kQmjUnIst,A,3,9,3,-10.799532657533891,10.799532657533891
8693,Communist,1.43,2,kQmjUnIst,N,3,9,3,-10.799532657533891,10.799532657533891
8694,communistic,0.0,2,kQmjUnIstIk,A,4,11,4,-12.78162161243834,12.78162161243834
8695,community,2.17,2,k@mjun@tI,N,4,9,4,-9.709001055272061,9.709001055272061
8696,community centre,0.0,2,k@mjun@tIsEnt@R,N,6,15,6,-14.497906874727006,14.497906874727006
8697,community chest,0.0,2,k@mjun@tIJEst,N,5,13,5,-15.136236003377576,15.136236003377576
8698,community singing,0.0,2,k@mjun@tIsININ,N,6,14,6,-15.658997063471874,15.658997063471874
8699,commutable,0.0,2,k@mjut@bP,A,4,9,3,-8.944397404513483,8.944397404513483
8700,commutate,0.0,0,kQmjut1t,V,3,8,3,-9.019602194541662,9.019602194541662
8701,commutation,0.0,2,kQmjut1SH,N,4,9,3,-8.873645464151613,8.873645464151613
8702,commutation ticket,0.0,2,kQmjut1SHtIkIt,N,6,14,5,-14.91339767315971,14.91339767315971
8703,commutative,0.0,2,k@mjut@tIv,A,4,10,4,-10.87545991975412,10.87545991975412
8704,commutator,0.0,2,kQmjut1t@R,N,4,10,4,-10.159826683715854,10.159826683715854
8705,commute,0.48,1,k@mjut,V,2,6,2,-6.543023295984653,6.543023295984653
8706,commuter,0.48,2,k@mjut@R,N,3,8,3,-7.683247785158846,7.683247785158846
8707,compact,0.3,1,kQmp{kt,N,2,7,2,-8.333258021008813,8.333258021008813
8708,compact,0.0,1,k@mp{kt,V,2,7,2,-8.05330056448348,8.05330056448348
8709,compact,0.78,1,k@mp{kt,A,2,7,2,-8.05330056448348,8.05330056448348
8710,compacted,0.0,2,k@mp{ktId,A,3,9,3,-10.190201547546165,10.190201547546165
8711,compactly,0.0,2,k@mp{ktlI,ADV,3,9,3,-10.012227212323106,10.012227212323106
8712,compactness,0.0,2,k@mp{ktnIs,N,3,10,3,-11.807065213221728,11.807065213221728
8713,companion,1.54,0,k@mp{nj@n,N,3,9,3,-9.943620810566426,9.943620810566426
8714,companionable,0.0,2,k@mp{nj@n@bP,A,5,12,4,-12.373685072255396,12.373685072255396
8715,companionship,0.7,2,k@mp{nj@nSIp,N,4,12,4,-14.811001264735774,14.811001264735774
8716,companionway,0.0,2,k@mp{nj@nw1,N,4,11,4,-13.769324757277998,13.769324757277998
8717,company,2.4,0,kVmp@nI,N,3,7,3,-7.786960989570628,7.786960989570628
8718,company manners,0.0,2,kVmp@nIm{n@z,N,5,12,5,-14.127177518346434,14.127177518346434
8719,compar.,0.0,0,k@mp{r@tIv,,4,10,4,-11.468887107800658,11.468887107800658
8720,comparable,1.18,2,kQmp@r@bP,A,4,9,3,-9.183161802388838,9.183161802388838
8721,comparably,0.0,2,kQmp@r@blI,ADV,4,10,4,-10.247445104238967,10.247445104238967
8722,comparative,0.0,1,k@mp{r@tIv,N,4,10,4,-11.468887107800658,11.468887107800658
8723,comparative,0.95,2,k@mp{r@tIv,A,4,10,4,-11.468887107800658,11.468887107800658
8724,comparatively,1.3,2,k@mp{r@tIvlI,ADV,5,12,5,-12.919202321029074,12.919202321029074
8725,compare,0.0,1,k@mp8R,N,2,6,2,-7.073542579410905,7.073542579410905
8726,compare,1.92,1,k@mp8R,V,2,6,2,-7.073542579410905,7.073542579410905
8727,compare with,0.0,2,k@mp8wID,V,3,8,3,-12.55394348939927,12.55394348939927
8728,comparison,1.46,2,k@mp{rIsH,N,4,9,3,-10.176871973515206,10.176871973515206
8729,compartment,1.0,0,k@mp#tm@nt,N,3,10,3,-11.865417207930758,11.865417207930758
8730,compartmental,0.0,2,kQmp#tmEntP,A,4,11,3,-13.919089758366315,13.919089758366315
8731,compartmentalize,0.0,2,kQmp#tmEntP2z,V,5,13,4,-17.431502390564397,17.431502390564397
8732,compass,0.7,1,kVmp@s,N,2,6,2,-7.325552983639772,7.325552983639772
8733,compass,0.0,1,kVmp@s,V,2,6,2,-7.325552983639772,7.325552983639772
8734,compassion,0.95,2,k@mp{SH,N,3,7,2,-7.409019433638409,7.409019433638409
8735,compassionate,0.48,2,k@mp{S@n@t,A,4,10,4,-11.437981833469163,11.437981833469163
8736,compassionate leave,0.0,2,k@mp{S@n@tliv,N,5,13,5,-16.081020157885817,16.081020157885817
8737,compassionately,0.0,2,k@mp{S@n@tlI,ADV,5,12,5,-13.39690848130879,13.39690848130879
8738,compass point,0.0,2,kVmp@sp4nt,N,3,10,3,-12.226281691842331,12.226281691842331
8739,compatibility,0.0,2,k@mp{t@bIl@tI,N,6,13,6,-14.053512709373598,14.053512709373598
8740,compatible,0.78,0,k@mp{t@bP,A,4,9,3,-9.399623192361615,9.399623192361615
8741,compatibly,0.0,2,k@mp{t@blI,ADV,4,10,4,-10.463906494211743,10.463906494211743
8742,compatriot,0.3,2,k@mp{tr7t,N,3,9,3,-10.899054858616843,10.899054858616843
8743,compeer,0.0,2,kQmp7R,N,2,6,2,-7.348391614934745,7.348391614934745
8744,compel,1.36,1,k@mpEl,V,2,6,2,-7.429618422554164,7.429618422554164
8745,compelling,0.78,1,k@mpElIN,A,3,8,3,-8.349582808512364,8.349582808512364
8746,compellingly,0.0,2,k@mpElINlI,ADV,4,10,4,-10.006427216507243,10.006427216507243
8747,compendious,0.0,2,k@mpEnd7s,A,3,9,3,-10.47300931880602,10.47300931880602
8748,compendiously,0.0,2,k@mpEnd7slI,ADV,4,11,4,-12.251564211722794,12.251564211722794
8749,compendium,0.0,0,k@mpEnd7m,N,3,9,3,-11.2212942553557,11.2212942553557
8750,compensate,1.08,0,kQmpEns1t,V,3,9,3,-10.55182649922494,10.55182649922494
8751,compensate for,0.0,2,kQmpEns1tf$R,V,4,12,4,-14.527323447683326,14.527323447683326
8752,compensation,1.28,2,kQmpEns1SH,N,4,10,3,-10.405869768834894,10.405869768834894
8753,compensatory,0.0,2,kQmpEns1t@rI,A,5,12,5,-13.035054720924643,13.035054720924643
8754,compere,0.0,1,kQmp8R,N,2,6,2,-7.3535000359362375,7.3535000359362375
8755,compere,0.0,1,kQmp8R,V,2,6,2,-7.3535000359362375,7.3535000359362375
8756,compete,1.42,1,k@mpit,V,2,6,2,-7.296114080321011,7.296114080321011
8757,competence,0.9,2,kQmpIt@ns,N,3,9,3,-9.9373156832174,9.9373156832174
8758,competency,0.0,2,kQmpIt@nsI,N,4,10,4,-10.922968213319333,10.922968213319333
8759,competent,1.04,2,kQmpIt@nt,A,3,9,3,-9.675545329432627,9.675545329432627
8760,competently,0.0,2,kQmpIt@ntlI,ADV,4,11,4,-11.634471977272254,11.634471977272254
8761,competition,1.72,2,kQmpItISH,N,4,9,3,-9.38700673771961,9.38700673771961
8762,competitive,1.45,2,k@mpEt@tIv,A,4,10,4,-11.364016379234197,11.364016379234197
8763,competitively,0.0,2,k@mpEt@tIvlI,ADV,5,12,5,-12.814331592462613,12.814331592462613
8764,competitiveness,0.3,2,k@mpEt@tIvnIs,N,5,13,5,-14.3441879134114,14.3441879134114
8765,competitor,0.95,2,k@mpEtIt@R,N,4,10,4,-10.140368920124313,10.140368920124313
8766,compilation,0.0,2,kQmpIl1SH,N,4,9,3,-9.159676541901424,9.159676541901424
8767,compile,0.7,1,k@mp2l,V,2,6,2,-8.123952927354926,8.123952927354926
8768,compiler,0.0,2,k@mp2l@R,N,3,8,3,-8.898344618219376,8.898344618219376
8769,complacence,0.0,2,k@mpl1sHs,N,3,9,2,-12.039567922855749,12.039567922855749
8770,complacency,0.6,2,k@mpl1sHsI,N,4,10,3,-13.025220452957681,13.025220452957681
8771,complacent,0.48,0,k@mpl1sHt,A,3,9,2,-11.740106945163259,11.740106945163259
8772,complacently,0.0,2,k@mpl1sHtlI,ADV,4,11,3,-13.699033593002884,13.699033593002884
8773,complain,1.72,0,k@mpl1n,V,2,7,2,-8.50855264939229,8.50855264939229
8774,complainant,0.0,2,k@mpl1n@nt,N,3,10,3,-10.968105636936222,10.968105636936222
8775,complainer,0.0,2,k@mpl1n@R,N,3,9,3,-9.677467291726622,9.677467291726622
8776,complaining,0.0,1,k@mpl1nIN,A,3,9,3,-9.96790547082791,9.96790547082791
8777,complainingly,0.0,3,k@mpl1nINlI,ADV,4,11,4,-11.624749878822788,11.624749878822788
8778,complaint,1.45,2,k@mpl1nt,N,2,8,2,-9.012138329361022,9.012138329361022
8779,complaisance,0.0,2,k@mpl1z@ns,N,3,10,3,-11.333599993021457,11.333599993021457
8780,complaisant,0.0,0,k@mpl1z@nt,A,3,10,3,-11.071829639236682,11.071829639236682
8781,complaisantly,0.0,2,k@mpl1z@ntlI,ADV,4,12,4,-13.03075628707631,13.03075628707631
8782,complement,0.48,1,kQmplIm@nt,N,3,10,3,-10.215512966688841,10.215512966688841
8783,complement,0.6,0,kQmplImEnt,V,3,10,3,-10.62232112256963,10.62232112256963
8784,complementary,0.9,2,kQmplImEnt@rI,A,5,13,5,-13.105549344269333,13.105549344269333
8785,complementary angles,0.0,2,kQmplImEnt@rI{NgPz,N,7,18,6,-20.852216328890815,20.852216328890815
8786,complementary colours,0.0,2,kQmplImEnt@rIkVl@z,N,7,18,7,-19.553600010072902,19.553600010072902
8787,complete,1.68,1,k@mplit,V,2,7,2,-8.546894737479178,8.546894737479178
8788,complete,1.94,0,k@mplit,A,2,7,2,-8.546894737479178,8.546894737479178
8789,completely,2.06,2,k@mplitlI,ADV,3,9,3,-10.505821385318804,10.505821385318804
8790,completeness,0.0,2,k@mplitnIs,N,3,10,3,-12.300659386217426,12.300659386217426
8791,completion,0.85,2,k@mpliSH,N,3,8,2,-9.115567832966432,9.115567832966432
8792,complex,1.2,1,kQmplEks,N,2,8,2,-9.514510456965303,9.514510456965303
8793,complex,1.74,1,kQmplEks,A,2,8,2,-9.514510456965303,9.514510456965303
8794,complexion,0.9,0,k@mplEkSH,N,3,9,2,-9.685343919112112,9.685343919112112
8795,complexity,1.2,2,k@mplEks@tI,N,4,11,4,-12.297166395686618,12.297166395686618
8796,compliance,0.48,2,k@mpl2@ns,N,3,9,3,-9.891937940440528,9.891937940440528
8797,compliant,0.0,2,k@mpl2@nt,A,3,9,3,-9.630167586655755,9.630167586655755
8798,compliantly,0.0,2,k@mpl2@ntlI,ADV,4,11,4,-11.58909423449538,11.58909423449538
8799,complicate,0.85,0,kQmplIk1t,V,3,9,3,-9.609699496674779,9.609699496674779
8800,complicated,1.51,1,kQmplIk1tId,A,4,11,4,-11.746600479737465,11.746600479737465
